Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_002;BTH;ble;2020;FERTI_Min;1;10/12/2020;;AN;39.5;
beauce_5_sa_002;BTH;ble;2020;RECOLTE;;26/06/2021;;;;
beauce_5_sa_002;BTH;ble;2021;PREPA;;23/09/2021;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2021;SEMIS;;27/10/2021;3.8;semis;;
beauce_5_sa_002;BTH;ble;2021;FERTI_Min;1;10/12/2021;;AN;39.5;
beauce_5_sa_002;BTH;ble;2021;RECOLTE;;26/06/2022;;;;
beauce_5_sa_002;BTH;ble;2022;PREPA;;23/09/2022;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2022;SEMIS;;27/10/2022;3.8;semis;;
beauce_5_sa_002;BTH;ble;2022;FERTI_Min;1;10/12/2022;;AN;39.5;
beauce_5_sa_002;BTH;ble;2022;RECOLTE;;26/06/2023;;;;
beauce_5_sa_002;BTH;ble;2023;PREPA;;23/09/2023;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2023;SEMIS;;27/10/2023;3.8;semis;;
beauce_5_sa_002;BTH;ble;2023;FERTI_Min;1;10/12/2023;;AN;39.5;
beauce_5_sa_002;BTH;ble;2023;RECOLTE;;25/06/2024;;;;
beauce_5_sa_002;BTH;ble;2024;PREPA;;23/09/2024;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2024;SEMIS;;27/10/2024;3.8;semis;;
beauce_5_sa_002;BTH;ble;2024;FERTI_Min;1;10/12/2024;;AN;39.5;
beauce_5_sa_002;BTH;ble;2024;RECOLTE;;26/06/2025;;;;
beauce_5_sa_002;BTH;ble;2025;PREPA;;23/09/2025;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2025;SEMIS;;27/10/2025;3.8;semis;;
beauce_5_sa_002;BTH;ble;2025;FERTI_Min;1;10/12/2025;;AN;39.5;
beauce_5_sa_002;BTH;ble;2025;RECOLTE;;26/06/2026;;;;
beauce_5_sa_002;BTH;ble;2026;PREPA;;23/09/2026;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2026;SEMIS;;27/10/2026;3.8;semis;;
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;1;10/12/2026;;AN;39.5;
beauce_5_sa_002;BTH;ble;2026;RECOLTE;;26/06/2027;;;;
beauce_5_sa_002;BTH;ble;2027;PREPA;;23/09/2027;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2027;SEMIS;;27/10/2027;3.8;semis;;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;1;10/12/2027;;AN;39.5;
beauce_5_sa_002;BTH;ble;2027;RECOLTE;;25/06/2028;;;;
beauce_5_sa_002;BTH;ble;2028;PREPA;;23/09/2028;14.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2028;SEMIS;;27/10/2028;3.8;semis;;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;1;10/12/2028;;AN;39.5;
beauce_5_sa_002;BTH;ble;2028;RECOLTE;;26/06/2029;;;;
beauce_5_sa_003;BTH;ble;2019;PREPA;;16/09/2019;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2019;PREPA;2;23/09/2019;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2019;SEMIS;;18/10/2019;3.9;semis;;
beauce_5_sa_003;BTH;ble;2019;FERTI_Min;1;06/04/2020;;AN;84.9;
beauce_5_sa_003;BTH;ble;2019;RECOLTE;;16/08/2020;;;;
beauce_5_sa_003;BTH;ble;2020;PREPA;;16/09/2020;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2020;PREPA;2;23/09/2020;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2020;SEMIS;;18/10/2020;3.9;semis;;
beauce_5_sa_003;BTH;ble;2020;FERTI_Min;1;07/04/2021;;AN;84.9;
beauce_5_sa_003;BTH;ble;2020;RECOLTE;;17/08/2021;;;;
beauce_5_sa_003;BTH;ble;2021;PREPA;;16/09/2021;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2021;PREPA;2;23/09/2021;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2021;SEMIS;;18/10/2021;3.9;semis;;
beauce_5_sa_003;BTH;ble;2021;FERTI_Min;1;07/04/2022;;AN;84.9;
beauce_5_sa_003;BTH;ble;2021;RECOLTE;;17/08/2022;;;;
beauce_5_sa_003;BTH;ble;2022;PREPA;;16/09/2022;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2022;PREPA;2;23/09/2022;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2022;SEMIS;;18/10/2022;3.9;semis;;
beauce_5_sa_003;BTH;ble;2022;FERTI_Min;1;07/04/2023;;AN;84.9;
beauce_5_sa_003;BTH;ble;2022;RECOLTE;;17/08/2023;;;;
beauce_5_sa_003;BTH;ble;2023;PREPA;;16/09/2023;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2023;PREPA;2;23/09/2023;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2023;SEMIS;;18/10/2023;3.9;semis;;
beauce_5_sa_003;BTH;ble;2023;FERTI_Min;1;06/04/2024;;AN;84.9;
beauce_5_sa_003;BTH;ble;2023;RECOLTE;;16/08/2024;;;;
beauce_5_sa_003;BTH;ble;2024;PREPA;;16/09/2024;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2024;PREPA;2;23/09/2024;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2024;SEMIS;;18/10/2024;3.9;semis;;
beauce_5_sa_003;BTH;ble;2024;FERTI_Min;1;07/04/2025;;AN;84.9;
beauce_5_sa_003;BTH;ble;2024;RECOLTE;;17/08/2025;;;;
beauce_5_sa_003;BTH;ble;2025;PREPA;;16/09/2025;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2025;PREPA;2;23/09/2025;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2025;SEMIS;;18/10/2025;3.9;semis;;
beauce_5_sa_003;BTH;ble;2025;FERTI_Min;1;07/04/2026;;AN;84.9;
beauce_5_sa_003;BTH;ble;2025;RECOLTE;;17/08/2026;;;;
beauce_5_sa_003;BTH;ble;2026;PREPA;;16/09/2026;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2026;PREPA;2;23/09/2026;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2026;SEMIS;;18/10/2026;3.9;semis;;
beauce_5_sa_003;BTH;ble;2026;FERTI_Min;1;07/04/2027;;AN;84.9;
beauce_5_sa_003;BTH;ble;2026;RECOLTE;;17/08/2027;;;;
beauce_5_sa_003;BTH;ble;2027;PREPA;;16/09/2027;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2027;PREPA;2;23/09/2027;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2027;SEMIS;;18/10/2027;3.9;semis;;
beauce_5_sa_003;BTH;ble;2027;FERTI_Min;1;06/04/2028;;AN;84.9;
beauce_5_sa_003;BTH;ble;2027;RECOLTE;;16/08/2028;;;;
beauce_5_sa_003;BTH;ble;2028;PREPA;;16/09/2028;5.7;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2028;PREPA;2;23/09/2028;11.3;une_reprise;;
beauce_5_sa_003;BTH;ble;2028;SEMIS;;18/10/2028;3.9;semis;;
beauce_5_sa_003;BTH;ble;2028;FERTI_Min;1;07/04/2029;;AN;84.9;
beauce_5_sa_003;BTH;ble;2028;RECOLTE;;17/08/2029;;;;
beauce_5_sa_004;BTH;ble;2019;SEMIS;;02/11/2019;2.7;semis;;
beauce_5_sa_004;BTH;ble;2019;RECOLTE;;14/07/2020;;;;
beauce_5_sa_004;BTH;ble;2020;SEMIS;;02/11/2020;2.7;semis;;
beauce_5_sa_004;BTH;ble;2020;RECOLTE;;15/07/2021;;;;
beauce_5_sa_004;BTH;ble;2021;SEMIS;;02/11/2021;2.7;semis;;
beauce_5_sa_004;BTH;ble;2021;RECOLTE;;15/07/2022;;;;
beauce_5_sa_004;BTH;ble;2022;SEMIS;;02/11/2022;2.7;semis;;
beauce_5_sa_004;BTH;ble;2022;RECOLTE;;15/07/2023;;;;
beauce_5_sa_004;BTH;ble;2023;SEMIS;;02/11/2023;2.7;semis;;
beauce_5_sa_004;BTH;ble;2023;RECOLTE;;14/07/2024;;;;
beauce_5_sa_004;BTH;ble;2024;SEMIS;;02/11/2024;2.7;semis;;
beauce_5_sa_004;BTH;ble;2024;RECOLTE;;15/07/2025;;;;
beauce_5_sa_004;BTH;ble;2025;SEMIS;;02/11/2025;2.7;semis;;
beauce_5_sa_004;BTH;ble;2025;RECOLTE;;15/07/2026;;;;
beauce_5_sa_004;BTH;ble;2026;SEMIS;;02/11/2026;2.7;semis;;
beauce_5_sa_004;BTH;ble;2026;RECOLTE;;15/07/2027;;;;
beauce_5_sa_004;BTH;ble;2027;SEMIS;;02/11/2027;2.7;semis;;
beauce_5_sa_004;BTH;ble;2027;RECOLTE;;14/07/2028;;;;
beauce_5_sa_004;BTH;ble;2028;SEMIS;;02/11/2028;2.7;semis;;
beauce_5_sa_004;BTH;ble;2028;RECOLTE;;15/07/2029;;;;
beauce_5_sa_005;BTH;ble;2019;SEMIS;;20/09/2019;3.3;semis;;
beauce_5_sa_005;BTH;ble;2019;RECOLTE;;29/06/2020;;;;
beauce_5_sa_005;BTH;ble;2020;SEMIS;;20/09/2020;3.3;semis;;
beauce_5_sa_005;BTH;ble;2020;RECOLTE;;30/06/2021;;;;
beauce_5_sa_005;BTH;ble;2021;SEMIS;;20/09/2021;3.3;semis;;
beauce_5_sa_005;BTH;ble;2021;RECOLTE;;30/06/2022;;;;
beauce_5_sa_005;BTH;ble;2022;SEMIS;;20/09/2022;3.3;semis;;
beauce_5_sa_005;BTH;ble;2022;RECOLTE;;30/06/2023;;;;
beauce_5_sa_005;BTH;ble;2023;SEMIS;;20/09/2023;3.3;semis;;
beauce_5_sa_005;BTH;ble;2023;RECOLTE;;29/06/2024;;;;
beauce_5_sa_005;BTH;ble;2024;SEMIS;;20/09/2024;3.3;semis;;
beauce_5_sa_005;BTH;ble;2024;RECOLTE;;30/06/2025;;;;
beauce_5_sa_005;BTH;ble;2025;SEMIS;;20/09/2025;3.3;semis;;
beauce_5_sa_005;BTH;ble;2025;RECOLTE;;30/06/2026;;;;
beauce_5_sa_005;BTH;ble;2026;SEMIS;;20/09/2026;3.3;semis;;
beauce_5_sa_005;BTH;ble;2026;RECOLTE;;30/06/2027;;;;
beauce_5_sa_005;BTH;ble;2027;SEMIS;;20/09/2027;3.3;semis;;
beauce_5_sa_005;BTH;ble;2027;RECOLTE;;29/06/2028;;;;
beauce_5_sa_005;BTH;ble;2028;SEMIS;;20/09/2028;3.3;semis;;
beauce_5_sa_005;BTH;ble;2028;RECOLTE;;30/06/2029;;;;
beauce_5_sa_006;BTH;ble;2019;SEMIS;;13/10/2019;1.5;semis;;
beauce_5_sa_006;BTH;ble;2019;RECOLTE;;17/07/2020;;;;
beauce_5_sa_006;BTH;ble;2020;SEMIS;;13/10/2020;1.5;semis;;
beauce_5_sa_006;BTH;ble;2020;RECOLTE;;18/07/2021;;;;
beauce_5_sa_006;BTH;ble;2021;SEMIS;;13/10/2021;1.5;semis;;
beauce_5_sa_006;BTH;ble;2021;RECOLTE;;18/07/2022;;;;
beauce_5_sa_006;BTH;ble;2022;SEMIS;;13/10/2022;1.5;semis;;
beauce_5_sa_006;BTH;ble;2022;RECOLTE;;18/07/2023;;;;
beauce_5_sa_006;BTH;ble;2023;SEMIS;;13/10/2023;1.5;semis;;
beauce_5_sa_006;BTH;ble;2023;RECOLTE;;17/07/2024;;;;
beauce_5_sa_006;BTH;ble;2024;SEMIS;;13/10/2024;1.5;semis;;
beauce_5_sa_006;BTH;ble;2024;RECOLTE;;18/07/2025;;;;
beauce_5_sa_006;BTH;ble;2025;SEMIS;;13/10/2025;1.5;semis;;
beauce_5_sa_006;BTH;ble;2025;RECOLTE;;18/07/2026;;;;
beauce_5_sa_006;BTH;ble;2026;SEMIS;;13/10/2026;1.5;semis;;
beauce_5_sa_006;BTH;ble;2026;RECOLTE;;18/07/2027;;;;
beauce_5_sa_006;BTH;ble;2027;SEMIS;;13/10/2027;1.5;semis;;
beauce_5_sa_006;BTH;ble;2027;RECOLTE;;17/07/2028;;;;
beauce_5_sa_006;BTH;ble;2028;SEMIS;;13/10/2028;1.5;semis;;
beauce_5_sa_006;BTH;ble;2028;RECOLTE;;18/07/2029;;;;
beauce_5_sa_007;BTH;ble;2019;PREPA;;30/10/2019;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2019;PREPA;2;06/11/2019;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2019;SEMIS;;13/11/2019;3.3;semis;;
beauce_5_sa_007;BTH;ble;2019;FERTI_Min;1;29/02/2020;;AN;87.0;
beauce_5_sa_007;BTH;ble;2019;FERTI_Min;2;12/03/2020;;AN;17.1;
beauce_5_sa_007;BTH;ble;2019;RECOLTE;;20/07/2020;;;;
beauce_5_sa_007;BTH;ble;2020;PREPA;;30/10/2020;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2020;PREPA;2;06/11/2020;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2020;SEMIS;;13/11/2020;3.3;semis;;
beauce_5_sa_007;BTH;ble;2020;FERTI_Min;1;01/03/2021;;AN;87.0;
beauce_5_sa_007;BTH;ble;2020;FERTI_Min;2;13/03/2021;;AN;17.1;
beauce_5_sa_007;BTH;ble;2020;RECOLTE;;21/07/2021;;;;
beauce_5_sa_007;BTH;ble;2021;PREPA;;30/10/2021;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2021;PREPA;2;06/11/2021;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2021;SEMIS;;13/11/2021;3.3;semis;;
beauce_5_sa_007;BTH;ble;2021;FERTI_Min;1;01/03/2022;;AN;87.0;
beauce_5_sa_007;BTH;ble;2021;FERTI_Min;2;13/03/2022;;AN;17.1;
beauce_5_sa_007;BTH;ble;2021;RECOLTE;;21/07/2022;;;;
beauce_5_sa_007;BTH;ble;2022;PREPA;;30/10/2022;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2022;PREPA;2;06/11/2022;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2022;SEMIS;;13/11/2022;3.3;semis;;
beauce_5_sa_007;BTH;ble;2022;FERTI_Min;1;01/03/2023;;AN;87.0;
beauce_5_sa_007;BTH;ble;2022;FERTI_Min;2;13/03/2023;;AN;17.1;
beauce_5_sa_007;BTH;ble;2022;RECOLTE;;21/07/2023;;;;
beauce_5_sa_007;BTH;ble;2023;PREPA;;30/10/2023;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2023;PREPA;2;06/11/2023;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2023;SEMIS;;13/11/2023;3.3;semis;;
beauce_5_sa_007;BTH;ble;2023;FERTI_Min;1;29/02/2024;;AN;87.0;
beauce_5_sa_007;BTH;ble;2023;FERTI_Min;2;12/03/2024;;AN;17.1;
beauce_5_sa_007;BTH;ble;2023;RECOLTE;;20/07/2024;;;;
beauce_5_sa_007;BTH;ble;2024;PREPA;;30/10/2024;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2024;PREPA;2;06/11/2024;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2024;SEMIS;;13/11/2024;3.3;semis;;
beauce_5_sa_007;BTH;ble;2024;FERTI_Min;1;01/03/2025;;AN;87.0;
beauce_5_sa_007;BTH;ble;2024;FERTI_Min;2;13/03/2025;;AN;17.1;
beauce_5_sa_007;BTH;ble;2024;RECOLTE;;21/07/2025;;;;
beauce_5_sa_007;BTH;ble;2025;PREPA;;30/10/2025;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2025;PREPA;2;06/11/2025;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2025;SEMIS;;13/11/2025;3.3;semis;;
beauce_5_sa_007;BTH;ble;2025;FERTI_Min;1;01/03/2026;;AN;87.0;
beauce_5_sa_007;BTH;ble;2025;FERTI_Min;2;13/03/2026;;AN;17.1;
beauce_5_sa_007;BTH;ble;2025;RECOLTE;;21/07/2026;;;;
beauce_5_sa_007;BTH;ble;2026;PREPA;;30/10/2026;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2026;PREPA;2;06/11/2026;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2026;SEMIS;;13/11/2026;3.3;semis;;
beauce_5_sa_007;BTH;ble;2026;FERTI_Min;1;01/03/2027;;AN;87.0;
beauce_5_sa_007;BTH;ble;2026;FERTI_Min;2;13/03/2027;;AN;17.1;
beauce_5_sa_007;BTH;ble;2026;RECOLTE;;21/07/2027;;;;
beauce_5_sa_007;BTH;ble;2027;PREPA;;30/10/2027;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2027;PREPA;2;06/11/2027;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2027;SEMIS;;13/11/2027;3.3;semis;;
beauce_5_sa_007;BTH;ble;2027;FERTI_Min;1;29/02/2028;;AN;87.0;
beauce_5_sa_007;BTH;ble;2027;FERTI_Min;2;12/03/2028;;AN;17.1;
beauce_5_sa_007;BTH;ble;2027;RECOLTE;;20/07/2028;;;;
beauce_5_sa_007;BTH;ble;2028;PREPA;;30/10/2028;16.8;travail_sol_1;;
beauce_5_sa_007;BTH;ble;2028;PREPA;2;06/11/2028;21.2;une_reprise;;
beauce_5_sa_007;BTH;ble;2028;SEMIS;;13/11/2028;3.3;semis;;
beauce_5_sa_007;BTH;ble;2028;FERTI_Min;1;01/03/2029;;AN;87.0;
beauce_5_sa_007;BTH;ble;2028;FERTI_Min;2;13/03/2029;;AN;17.1;
beauce_5_sa_007;BTH;ble;2028;RECOLTE;;21/07/2029;;;;
beauce_5_sa_008;BTH;ble;2019;SEMIS;;28/09/2019;2.0;semis;;
beauce_5_sa_008;BTH;ble;2019;FERTI_Min;1;02/12/2019;;AN;56.7;
beauce_5_sa_008;BTH;ble;2019;FERTI_Min;2;22/04/2020;;AN;91.7;
beauce_5_sa_008;BTH;ble;2019;FERTI_Min;3;23/04/2020;;AN;64.4;
beauce_5_sa_008;BTH;ble;2019;RECOLTE;;29/06/2020;;;;
beauce_5_sa_008;BTH;ble;2020;SEMIS;;28/09/2020;2.0;semis;;
beauce_5_sa_008;BTH;ble;2020;FERTI_Min;1;02/12/2020;;AN;56.7;
beauce_5_sa_008;BTH;ble;2020;FERTI_Min;2;23/04/2021;;AN;91.7;
beauce_5_sa_008;BTH;ble;2020;FERTI_Min;3;24/04/2021;;AN;64.4;
beauce_5_sa_008;BTH;ble;2020;RECOLTE;;30/06/2021;;;;
beauce_5_sa_008;BTH;ble;2021;SEMIS;;28/09/2021;2.0;semis;;
beauce_5_sa_008;BTH;ble;2021;FERTI_Min;1;02/12/2021;;AN;56.7;
beauce_5_sa_008;BTH;ble;2021;FERTI_Min;2;23/04/2022;;AN;91.7;
beauce_5_sa_008;BTH;ble;2021;FERTI_Min;3;24/04/2022;;AN;64.4;
beauce_5_sa_008;BTH;ble;2021;RECOLTE;;30/06/2022;;;;
beauce_5_sa_008;BTH;ble;2022;SEMIS;;28/09/2022;2.0;semis;;
beauce_5_sa_008;BTH;ble;2022;FERTI_Min;1;02/12/2022;;AN;56.7;
beauce_5_sa_008;BTH;ble;2022;FERTI_Min;2;23/04/2023;;AN;91.7;
beauce_5_sa_008;BTH;ble;2022;FERTI_Min;3;24/04/2023;;AN;64.4;
beauce_5_sa_008;BTH;ble;2022;RECOLTE;;30/06/2023;;;;
beauce_5_sa_008;BTH;ble;2023;SEMIS;;28/09/2023;2.0;semis;;
beauce_5_sa_008;BTH;ble;2023;FERTI_Min;1;02/12/2023;;AN;56.7;
