Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;3;22/05/2027;;AN;64.2;
beauce_5_sa_002;BTH;ble;2026;RECOLTE;;16/07/2027;;;;
beauce_5_sa_002;BTH;ble;2027;PREPA;;23/10/2027;24.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2027;SEMIS;;13/11/2027;1.4;semis;;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;1;12/01/2028;;AN;72.4;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;2;20/05/2028;;AN;12.7;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;3;21/05/2028;;AN;64.2;
beauce_5_sa_002;BTH;ble;2027;RECOLTE;;15/07/2028;;;;
beauce_5_sa_002;BTH;ble;2028;PREPA;;23/10/2028;24.1;travail_sol_1;;
beauce_5_sa_002;BTH;ble;2028;SEMIS;;13/11/2028;1.4;semis;;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;1;12/01/2029;;AN;72.4;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;2;21/05/2029;;AN;12.7;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;3;22/05/2029;;AN;64.2;
beauce_5_sa_002;BTH;ble;2028;RECOLTE;;16/07/2029;;;;
beauce_5_sa_003;BTH;ble;2019;PREPA;;13/09/2019;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2019;PREPA;2;20/09/2019;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2019;SEMIS;;30/09/2019;1.2;semis;;
beauce_5_sa_003;BTH;ble;2019;RECOLTE;;27/07/2020;;;;
beauce_5_sa_003;BTH;ble;2020;PREPA;;13/09/2020;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2020;PREPA;2;20/09/2020;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2020;SEMIS;;30/09/2020;1.2;semis;;
beauce_5_sa_003;BTH;ble;2020;RECOLTE;;28/07/2021;;;;
beauce_5_sa_003;BTH;ble;2021;PREPA;;13/09/2021;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2021;PREPA;2;20/09/2021;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2021;SEMIS;;30/09/2021;1.2;semis;;
beauce_5_sa_003;BTH;ble;2021;RECOLTE;;28/07/2022;;;;
beauce_5_sa_003;BTH;ble;2022;PREPA;;13/09/2022;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2022;PREPA;2;20/09/2022;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2022;SEMIS;;30/09/2022;1.2;semis;;
beauce_5_sa_003;BTH;ble;2022;RECOLTE;;28/07/2023;;;;
beauce_5_sa_003;BTH;ble;2023;PREPA;;13/09/2023;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2023;PREPA;2;20/09/2023;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2023;SEMIS;;30/09/2023;1.2;semis;;
beauce_5_sa_003;BTH;ble;2023;RECOLTE;;27/07/2024;;;;
beauce_5_sa_003;BTH;ble;2024;PREPA;;13/09/2024;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2024;PREPA;2;20/09/2024;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2024;SEMIS;;30/09/2024;1.2;semis;;
beauce_5_sa_003;BTH;ble;2024;RECOLTE;;28/07/2025;;;;
beauce_5_sa_003;BTH;ble;2025;PREPA;;13/09/2025;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2025;PREPA;2;20/09/2025;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2025;SEMIS;;30/09/2025;1.2;semis;;
beauce_5_sa_003;BTH;ble;2025;RECOLTE;;28/07/2026;;;;
beauce_5_sa_003;BTH;ble;2026;PREPA;;13/09/2026;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2026;PREPA;2;20/09/2026;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2026;SEMIS;;30/09/2026;1.2;semis;;
beauce_5_sa_003;BTH;ble;2026;RECOLTE;;28/07/2027;;;;
beauce_5_sa_003;BTH;ble;2027;PREPA;;13/09/2027;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2027;PREPA;2;20/09/2027;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2027;SEMIS;;30/09/2027;1.2;semis;;
beauce_5_sa_003;BTH;ble;2027;RECOLTE;;27/07/2028;;;;
beauce_5_sa_003;BTH;ble;2028;PREPA;;13/09/2028;11.4;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2028;PREPA;2;20/09/2028;12.1;une_reprise;;
beauce_5_sa_003;BTH;ble;2028;SEMIS;;30/09/2028;1.2;semis;;
beauce_5_sa_003;BTH;ble;2028;RECOLTE;;28/07/2029;;;;
beauce_5_sa_004;BTH;ble;2019;PREPA;;23/09/2019;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2019;SEMIS;;23/10/2019;2.8;semis;;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;1;08/04/2020;;AN;96.4;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;2;09/04/2020;;AN;67.3;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;3;10/04/2020;;AN;71.5;
beauce_5_sa_004;BTH;ble;2019;RECOLTE;;12/08/2020;;;;
beauce_5_sa_004;BTH;ble;2020;PREPA;;23/09/2020;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2020;SEMIS;;23/10/2020;2.8;semis;;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;1;09/04/2021;;AN;96.4;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;2;10/04/2021;;AN;67.3;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;3;11/04/2021;;AN;71.5;
beauce_5_sa_004;BTH;ble;2020;RECOLTE;;13/08/2021;;;;
beauce_5_sa_004;BTH;ble;2021;PREPA;;23/09/2021;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2021;SEMIS;;23/10/2021;2.8;semis;;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;1;09/04/2022;;AN;96.4;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;2;10/04/2022;;AN;67.3;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;3;11/04/2022;;AN;71.5;
beauce_5_sa_004;BTH;ble;2021;RECOLTE;;13/08/2022;;;;
beauce_5_sa_004;BTH;ble;2022;PREPA;;23/09/2022;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2022;SEMIS;;23/10/2022;2.8;semis;;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;1;09/04/2023;;AN;96.4;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;2;10/04/2023;;AN;67.3;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;3;11/04/2023;;AN;71.5;
beauce_5_sa_004;BTH;ble;2022;RECOLTE;;13/08/2023;;;;
beauce_5_sa_004;BTH;ble;2023;PREPA;;23/09/2023;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2023;SEMIS;;23/10/2023;2.8;semis;;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;1;08/04/2024;;AN;96.4;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;2;09/04/2024;;AN;67.3;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;3;10/04/2024;;AN;71.5;
beauce_5_sa_004;BTH;ble;2023;RECOLTE;;12/08/2024;;;;
beauce_5_sa_004;BTH;ble;2024;PREPA;;23/09/2024;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2024;SEMIS;;23/10/2024;2.8;semis;;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;1;09/04/2025;;AN;96.4;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;2;10/04/2025;;AN;67.3;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;3;11/04/2025;;AN;71.5;
beauce_5_sa_004;BTH;ble;2024;RECOLTE;;13/08/2025;;;;
beauce_5_sa_004;BTH;ble;2025;PREPA;;23/09/2025;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2025;SEMIS;;23/10/2025;2.8;semis;;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;1;09/04/2026;;AN;96.4;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;2;10/04/2026;;AN;67.3;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;3;11/04/2026;;AN;71.5;
beauce_5_sa_004;BTH;ble;2025;RECOLTE;;13/08/2026;;;;
beauce_5_sa_004;BTH;ble;2026;PREPA;;23/09/2026;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2026;SEMIS;;23/10/2026;2.8;semis;;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;1;09/04/2027;;AN;96.4;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;2;10/04/2027;;AN;67.3;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;3;11/04/2027;;AN;71.5;
beauce_5_sa_004;BTH;ble;2026;RECOLTE;;13/08/2027;;;;
beauce_5_sa_004;BTH;ble;2027;PREPA;;23/09/2027;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2027;SEMIS;;23/10/2027;2.8;semis;;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;1;08/04/2028;;AN;96.4;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;2;09/04/2028;;AN;67.3;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;3;10/04/2028;;AN;71.5;
beauce_5_sa_004;BTH;ble;2027;RECOLTE;;12/08/2028;;;;
beauce_5_sa_004;BTH;ble;2028;PREPA;;23/09/2028;6.1;travail_sol_1;;
beauce_5_sa_004;BTH;ble;2028;SEMIS;;23/10/2028;2.8;semis;;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;1;09/04/2029;;AN;96.4;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;2;10/04/2029;;AN;67.3;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;3;11/04/2029;;AN;71.5;
beauce_5_sa_004;BTH;ble;2028;RECOLTE;;13/08/2029;;;;
beauce_5_sa_005;BTH;ble;2019;SEMIS;;15/10/2019;1.8;semis;;
beauce_5_sa_005;BTH;ble;2019;FERTI_Min;1;26/04/2020;;AN;89.2;
beauce_5_sa_005;BTH;ble;2019;FERTI_Min;2;12/06/2020;;AN;41.1;
beauce_5_sa_005;BTH;ble;2019;FERTI_Min;3;13/06/2020;;AN;78.2;
beauce_5_sa_005;BTH;ble;2019;RECOLTE;;28/06/2020;;;;
beauce_5_sa_005;BTH;ble;2020;SEMIS;;15/10/2020;1.8;semis;;
beauce_5_sa_005;BTH;ble;2020;FERTI_Min;1;27/04/2021;;AN;89.2;
beauce_5_sa_005;BTH;ble;2020;FERTI_Min;2;13/06/2021;;AN;41.1;
beauce_5_sa_005;BTH;ble;2020;FERTI_Min;3;14/06/2021;;AN;78.2;
beauce_5_sa_005;BTH;ble;2020;RECOLTE;;29/06/2021;;;;
beauce_5_sa_005;BTH;ble;2021;SEMIS;;15/10/2021;1.8;semis;;
beauce_5_sa_005;BTH;ble;2021;FERTI_Min;1;27/04/2022;;AN;89.2;
beauce_5_sa_005;BTH;ble;2021;FERTI_Min;2;13/06/2022;;AN;41.1;
beauce_5_sa_005;BTH;ble;2021;FERTI_Min;3;14/06/2022;;AN;78.2;
beauce_5_sa_005;BTH;ble;2021;RECOLTE;;29/06/2022;;;;
beauce_5_sa_005;BTH;ble;2022;SEMIS;;15/10/2022;1.8;semis;;
beauce_5_sa_005;BTH;ble;2022;FERTI_Min;1;27/04/2023;;AN;89.2;
beauce_5_sa_005;BTH;ble;2022;FERTI_Min;2;13/06/2023;;AN;41.1;
beauce_5_sa_005;BTH;ble;2022;FERTI_Min;3;14/06/2023;;AN;78.2;
beauce_5_sa_005;BTH;ble;2022;RECOLTE;;29/06/2023;;;;
beauce_5_sa_005;BTH;ble;2023;SEMIS;;15/10/2023;1.8;semis;;
beauce_5_sa_005;BTH;ble;2023;FERTI_Min;1;26/04/2024;;AN;89.2;
beauce_5_sa_005;BTH;ble;2023;FERTI_Min;2;12/06/2024;;AN;41.1;
beauce_5_sa_005;BTH;ble;2023;FERTI_Min;3;13/06/2024;;AN;78.2;
beauce_5_sa_005;BTH;ble;2023;RECOLTE;;28/06/2024;;;;
beauce_5_sa_005;BTH;ble;2024;SEMIS;;15/10/2024;1.8;semis;;
beauce_5_sa_005;BTH;ble;2024;FERTI_Min;1;27/04/2025;;AN;89.2;
beauce_5_sa_005;BTH;ble;2024;FERTI_Min;2;13/06/2025;;AN;41.1;
beauce_5_sa_005;BTH;ble;2024;FERTI_Min;3;14/06/2025;;AN;78.2;
beauce_5_sa_005;BTH;ble;2024;RECOLTE;;29/06/2025;;;;
beauce_5_sa_005;BTH;ble;2025;SEMIS;;15/10/2025;1.8;semis;;
beauce_5_sa_005;BTH;ble;2025;FERTI_Min;1;27/04/2026;;AN;89.2;
beauce_5_sa_005;BTH;ble;2025;FERTI_Min;2;13/06/2026;;AN;41.1;
beauce_5_sa_005;BTH;ble;2025;FERTI_Min;3;14/06/2026;;AN;78.2;
beauce_5_sa_005;BTH;ble;2025;RECOLTE;;29/06/2026;;;;
beauce_5_sa_005;BTH;ble;2026;SEMIS;;15/10/2026;1.8;semis;;
beauce_5_sa_005;BTH;ble;2026;FERTI_Min;1;27/04/2027;;AN;89.2;
beauce_5_sa_005;BTH;ble;2026;FERTI_Min;2;13/06/2027;;AN;41.1;
beauce_5_sa_005;BTH;ble;2026;FERTI_Min;3;14/06/2027;;AN;78.2;
beauce_5_sa_005;BTH;ble;2026;RECOLTE;;29/06/2027;;;;
beauce_5_sa_005;BTH;ble;2027;SEMIS;;15/10/2027;1.8;semis;;
beauce_5_sa_005;BTH;ble;2027;FERTI_Min;1;26/04/2028;;AN;89.2;
beauce_5_sa_005;BTH;ble;2027;FERTI_Min;2;12/06/2028;;AN;41.1;
beauce_5_sa_005;BTH;ble;2027;FERTI_Min;3;13/06/2028;;AN;78.2;
beauce_5_sa_005;BTH;ble;2027;RECOLTE;;28/06/2028;;;;
beauce_5_sa_005;BTH;ble;2028;SEMIS;;15/10/2028;1.8;semis;;
