Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_003;BTH;ble;2021;PREPA;;11/09/2021;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2021;PREPA;2;11/09/2021;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2021;SEMIS;;16/09/2021;1.7;semis;;
beauce_5_sa_003;BTH;ble;2021;FERTI_Min;1;11/02/2022;;AN;69.2;
beauce_5_sa_003;BTH;ble;2021;FERTI_Min;2;05/03/2022;;AN;99.5;
beauce_5_sa_003;BTH;ble;2021;RECOLTE;;17/07/2022;;;;
beauce_5_sa_003;BTH;ble;2022;PREPA;;11/09/2022;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2022;PREPA;2;11/09/2022;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2022;SEMIS;;16/09/2022;1.7;semis;;
beauce_5_sa_003;BTH;ble;2022;FERTI_Min;1;11/02/2023;;AN;69.2;
beauce_5_sa_003;BTH;ble;2022;FERTI_Min;2;05/03/2023;;AN;99.5;
beauce_5_sa_003;BTH;ble;2022;RECOLTE;;17/07/2023;;;;
beauce_5_sa_003;BTH;ble;2023;PREPA;;11/09/2023;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2023;PREPA;2;11/09/2023;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2023;SEMIS;;16/09/2023;1.7;semis;;
beauce_5_sa_003;BTH;ble;2023;FERTI_Min;1;11/02/2024;;AN;69.2;
beauce_5_sa_003;BTH;ble;2023;FERTI_Min;2;04/03/2024;;AN;99.5;
beauce_5_sa_003;BTH;ble;2023;RECOLTE;;16/07/2024;;;;
beauce_5_sa_003;BTH;ble;2024;PREPA;;11/09/2024;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2024;PREPA;2;11/09/2024;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2024;SEMIS;;16/09/2024;1.7;semis;;
beauce_5_sa_003;BTH;ble;2024;FERTI_Min;1;11/02/2025;;AN;69.2;
beauce_5_sa_003;BTH;ble;2024;FERTI_Min;2;05/03/2025;;AN;99.5;
beauce_5_sa_003;BTH;ble;2024;RECOLTE;;17/07/2025;;;;
beauce_5_sa_003;BTH;ble;2025;PREPA;;11/09/2025;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2025;PREPA;2;11/09/2025;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2025;SEMIS;;16/09/2025;1.7;semis;;
beauce_5_sa_003;BTH;ble;2025;FERTI_Min;1;11/02/2026;;AN;69.2;
beauce_5_sa_003;BTH;ble;2025;FERTI_Min;2;05/03/2026;;AN;99.5;
beauce_5_sa_003;BTH;ble;2025;RECOLTE;;17/07/2026;;;;
beauce_5_sa_003;BTH;ble;2026;PREPA;;11/09/2026;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2026;PREPA;2;11/09/2026;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2026;SEMIS;;16/09/2026;1.7;semis;;
beauce_5_sa_003;BTH;ble;2026;FERTI_Min;1;11/02/2027;;AN;69.2;
beauce_5_sa_003;BTH;ble;2026;FERTI_Min;2;05/03/2027;;AN;99.5;
beauce_5_sa_003;BTH;ble;2026;RECOLTE;;17/07/2027;;;;
beauce_5_sa_003;BTH;ble;2027;PREPA;;11/09/2027;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2027;PREPA;2;11/09/2027;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2027;SEMIS;;16/09/2027;1.7;semis;;
beauce_5_sa_003;BTH;ble;2027;FERTI_Min;1;11/02/2028;;AN;69.2;
beauce_5_sa_003;BTH;ble;2027;FERTI_Min;2;04/03/2028;;AN;99.5;
beauce_5_sa_003;BTH;ble;2027;RECOLTE;;16/07/2028;;;;
beauce_5_sa_003;BTH;ble;2028;PREPA;;11/09/2028;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2028;PREPA;2;11/09/2028;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2028;SEMIS;;16/09/2028;1.7;semis;;
beauce_5_sa_003;BTH;ble;2028;FERTI_Min;1;11/02/2029;;AN;69.2;
beauce_5_sa_003;BTH;ble;2028;FERTI_Min;2;05/03/2029;;AN;99.5;
beauce_5_sa_003;BTH;ble;2028;RECOLTE;;17/07/2029;;;;
beauce_5_sa_003;BTH;ble;2029;PREPA;;11/09/2029;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2029;PREPA;2;11/09/2029;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2029;SEMIS;;16/09/2029;1.7;semis;;
beauce_5_sa_003;BTH;ble;2029;FERTI_Min;1;11/02/2030;;AN;69.2;
beauce_5_sa_003;BTH;ble;2029;FERTI_Min;2;05/03/2030;;AN;99.5;
beauce_5_sa_003;BTH;ble;2029;RECOLTE;;17/07/2030;;;;
beauce_5_sa_003;BTH;ble;2030;PREPA;;11/09/2030;2.3;travail_sol_1;;
beauce_5_sa_003;BTH;ble;2030;PREPA;2;11/09/2030;10.5;une_reprise;;
beauce_5_sa_003;BTH;ble;2030;SEMIS;;16/09/2030;1.7;semis;;
beauce_5_sa_003;BTH;ble;2030;FERTI_Min;1;11/02/2031;;AN;69.2;
beauce_5_sa_003;BTH;ble;2030;FERTI_Min;2;05/03/2031;;AN;99.5;
beauce_5_sa_003;BTH;ble;2030;RECOLTE;;17/07/2031;;;;
beauce_5_sa_004;BTH;ble;2019;SEMIS;;25/09/2019;3.4;semis;;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;1;12/04/2020;;AN;91.1;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;2;04/06/2020;;AN;76.7;
beauce_5_sa_004;BTH;ble;2019;RECOLTE;;14/08/2020;;;;
beauce_5_sa_004;BTH;ble;2020;SEMIS;;25/09/2020;3.4;semis;;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;1;13/04/2021;;AN;91.1;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;2;05/06/2021;;AN;76.7;
beauce_5_sa_004;BTH;ble;2020;RECOLTE;;15/08/2021;;;;
beauce_5_sa_004;BTH;ble;2021;SEMIS;;25/09/2021;3.4;semis;;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;1;13/04/2022;;AN;91.1;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;2;05/06/2022;;AN;76.7;
beauce_5_sa_004;BTH;ble;2021;RECOLTE;;15/08/2022;;;;
beauce_5_sa_004;BTH;ble;2022;SEMIS;;25/09/2022;3.4;semis;;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;1;13/04/2023;;AN;91.1;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;2;05/06/2023;;AN;76.7;
beauce_5_sa_004;BTH;ble;2022;RECOLTE;;15/08/2023;;;;
beauce_5_sa_004;BTH;ble;2023;SEMIS;;25/09/2023;3.4;semis;;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;1;12/04/2024;;AN;91.1;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;2;04/06/2024;;AN;76.7;
beauce_5_sa_004;BTH;ble;2023;RECOLTE;;14/08/2024;;;;
beauce_5_sa_004;BTH;ble;2024;SEMIS;;25/09/2024;3.4;semis;;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;1;13/04/2025;;AN;91.1;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;2;05/06/2025;;AN;76.7;
beauce_5_sa_004;BTH;ble;2024;RECOLTE;;15/08/2025;;;;
beauce_5_sa_004;BTH;ble;2025;SEMIS;;25/09/2025;3.4;semis;;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;1;13/04/2026;;AN;91.1;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;2;05/06/2026;;AN;76.7;
beauce_5_sa_004;BTH;ble;2025;RECOLTE;;15/08/2026;;;;
beauce_5_sa_004;BTH;ble;2026;SEMIS;;25/09/2026;3.4;semis;;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;1;13/04/2027;;AN;91.1;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;2;05/06/2027;;AN;76.7;
beauce_5_sa_004;BTH;ble;2026;RECOLTE;;15/08/2027;;;;
beauce_5_sa_004;BTH;ble;2027;SEMIS;;25/09/2027;3.4;semis;;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;1;12/04/2028;;AN;91.1;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;2;04/06/2028;;AN;76.7;
beauce_5_sa_004;BTH;ble;2027;RECOLTE;;14/08/2028;;;;
beauce_5_sa_004;BTH;ble;2028;SEMIS;;25/09/2028;3.4;semis;;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;1;13/04/2029;;AN;91.1;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;2;05/06/2029;;AN;76.7;
beauce_5_sa_004;BTH;ble;2028;RECOLTE;;15/08/2029;;;;
beauce_5_sa_004;BTH;ble;2029;SEMIS;;25/09/2029;3.4;semis;;
beauce_5_sa_004;BTH;ble;2029;FERTI_Min;1;13/04/2030;;AN;91.1;
beauce_5_sa_004;BTH;ble;2029;FERTI_Min;2;05/06/2030;;AN;76.7;
beauce_5_sa_004;BTH;ble;2029;RECOLTE;;15/08/2030;;;;
beauce_5_sa_004;BTH;ble;2030;SEMIS;;25/09/2030;3.4;semis;;
beauce_5_sa_004;BTH;ble;2030;FERTI_Min;1;13/04/2031;;AN;91.1;
beauce_5_sa_004;BTH;ble;2030;FERTI_Min;2;05/06/2031;;AN;76.7;
beauce_5_sa_004;BTH;ble;2030;RECOLTE;;15/08/2031;;;;
beauce_5_sa_005;BTH;ble;2019;SEMIS;;05/11/2019;2.6;semis;;
beauce_5_sa_005;BTH;ble;2019;RECOLTE;;05/07/2020;;;;
beauce_5_sa_005;BTH;ble;2020;SEMIS;;05/11/2020;2.6;semis;;
beauce_5_sa_005;BTH;ble;2020;RECOLTE;;06/07/2021;;;;
beauce_5_sa_005;BTH;ble;2021;SEMIS;;05/11/2021;2.6;semis;;
beauce_5_sa_005;BTH;ble;2021;RECOLTE;;06/07/2022;;;;
beauce_5_sa_005;BTH;ble;2022;SEMIS;;05/11/2022;2.6;semis;;
beauce_5_sa_005;BTH;ble;2022;RECOLTE;;06/07/2023;;;;
beauce_5_sa_005;BTH;ble;2023;SEMIS;;05/11/2023;2.6;semis;;
beauce_5_sa_005;BTH;ble;2023;RECOLTE;;05/07/2024;;;;
beauce_5_sa_005;BTH;ble;2024;SEMIS;;05/11/2024;2.6;semis;;
beauce_5_sa_005;BTH;ble;2024;RECOLTE;;06/07/2025;;;;
beauce_5_sa_005;BTH;ble;2025;SEMIS;;05/11/2025;2.6;semis;;
beauce_5_sa_005;BTH;ble;2025;RECOLTE;;06/07/2026;;;;
beauce_5_sa_005;BTH;ble;2026;SEMIS;;05/11/2026;2.6;semis;;
beauce_5_sa_005;BTH;ble;2026;RECOLTE;;06/07/2027;;;;
beauce_5_sa_005;BTH;ble;2027;SEMIS;;05/11/2027;2.6;semis;;
beauce_5_sa_005;BTH;ble;2027;RECOLTE;;05/07/2028;;;;
beauce_5_sa_005;BTH;ble;2028;SEMIS;;05/11/2028;2.6;semis;;
beauce_5_sa_005;BTH;ble;2028;RECOLTE;;06/07/2029;;;;
beauce_5_sa_005;BTH;ble;2029;SEMIS;;05/11/2029;2.6;semis;;
