sortie,node,raw_feature,kind,category,threshold,left_rule,right_rule,n_node_train,n_left_train,n_right_train,mean_node_train,mean_left_train,mean_right_train,delta_right_minus_left,impurity_decrease
dCorg,17,Date_Recolte,continuous,,337.0143737792969,Date_Recolte <= 337,Date_Recolte > 337,2452,1171,1281,-178.3513009787925,-165.39503330486806,-190.19500858704149,-24.79997528217342,153.45024602380042
dCorg,56,Date_Semis,continuous,,84.67143249511719,Date_Semis <= 84.67,Date_Semis > 84.67,1204,585,619,-242.0550099667772,-252.23658803418817,-232.43267851373184,19.8039095204563,97.97051887932874
dCorg,49,Date_Semis,continuous,,82.79647064208984,Date_Semis <= 82.8,Date_Semis > 82.8,1380,633,747,-214.2561434782606,-224.7717345971565,-205.3453413654617,19.42639323169476,93.70235155990946
dCorg,41,Date_Semis,continuous,,54.14037895202637,Date_Semis <= 54.14,Date_Semis > 54.14,694,318,376,-280.2252795389046,-290.3378427672956,-271.6726329787232,18.66520978857244,86.48917910982665
dCorg,34,Date_Semis,continuous,,55.37581443786621,Date_Semis <= 55.38,Date_Semis > 55.38,597,299,298,-250.9382144053601,-260.2080735785954,-241.63724832214768,18.570825256447733,86.21864576643137
dCorg,25,Date_Semis,continuous,,84.49600601196289,Date_Semis <= 84.5,Date_Semis > 84.5,1281,602,679,-190.19500858704149,-199.8501860465116,-181.6347481590571,18.215437887454527,82.65083353192264
dCorg,10,Date_Semis,continuous,,55.56386756896973,Date_Semis <= 55.56,Date_Semis > 55.56,689,366,323,-224.5291872278661,-232.22625136612024,-215.80743653250755,16.418814833612686,67.13187449995198
dCorg,11,Date_Recolte,continuous,,344.9062042236328,Date_Recolte <= 344.9,Date_Recolte > 344.9,366,213,153,-232.22625136612024,-225.77858215962425,-241.20241830065385,-15.423836141029597,57.87535513638568
dCorg,3,Date_Semis,continuous,,54.09756660461426,Date_Semis <= 54.1,Date_Semis > 54.1,484,220,264,-194.94997933884275,-203.2198454545455,-188.05842424242425,15.161421212121269,56.9922379763666
rdt,2,Date_Semis,continuous,,77.01067733764648,Date_Semis <= 77.01,Date_Semis > 77.01,350,165,185,4.4963,4.665636363636359,4.345270270270275,-0.3203660933660845,0.0255748252334104
rdt,29,Date_Semis,continuous,,70.4814338684082,Date_Semis <= 70.48,Date_Semis > 70.48,811,317,494,4.311011097410599,4.502018927444797,4.188441295546555,-0.3135776318982417,0.0234117918817776
rdt,46,Date_Semis,continuous,,77.63761901855469,Date_Semis <= 77.64,Date_Semis > 77.64,482,261,221,4.403423236514524,4.494157088122601,4.296266968325791,-0.1978901197968099,0.0097227009367084
rdt,0,Delta_PREPA_Semis,continuous,,-24.558951377868652,Delta_PREPA_Semis <= -24.56,Delta_PREPA_Semis > -24.56,7500,1840,5660,4.494811333333338,4.626222826086958,4.452090989399299,-0.1741318366876596,0.0056139441673176
rdt,8,Date_Semis,continuous,,96.35243606567384,Date_Semis <= 96.35,Date_Semis > 96.35,185,117,68,4.345270270270275,4.401367521367522,4.24875,-0.1526175213675218,0.0054145218373614
rdt,3,Date_Semis,continuous,,64.83364486694336,Date_Semis <= 64.83,Date_Semis > 64.83,165,101,64,4.665636363636359,4.722079207920792,4.576562499999998,-0.1455167079207937,0.0050275822150409
rdt,37,Date_Semis,continuous,,81.25742721557617,Date_Semis <= 81.26,Date_Semis > 81.26,494,139,355,4.188441295546555,4.293525179856115,4.147295774647891,-0.1462294052082233,0.004323731157963
rdt,56,Date_Recolte,continuous,,341.3576965332031,Date_Recolte <= 341.4,Date_Recolte > 341.4,734,136,598,4.485667574931885,4.3533455882352925,4.5157608695652165,0.162415281329924,0.0039820045323347
rdt,1,Date_Recolte,continuous,,335.1382141113281,Date_Recolte <= 335.1,Date_Recolte > 335.1,1840,350,1490,4.626222826086958,4.4963,4.656741610738255,0.1604416107382551,0.0039650867506377
rdt,28,Date_Recolte,continuous,,332.00538635253906,Date_Recolte <= 332,Date_Recolte > 332,5660,811,4849,4.452090989399299,4.311011097410599,4.475686739533927,0.1646756421233277,0.0033288858805665
rdt,9,Date_Recolte,continuous,,328.93638610839844,Date_Recolte <= 328.9,Date_Recolte > 328.9,117,60,57,4.401367521367522,4.3527499999999995,4.452543859649123,0.0997938596491234,0.0024880667198733
rdt,4,Delta_PREPA_Semis,continuous,,-34.535911560058594,Delta_PREPA_Semis <= -34.54,Delta_PREPA_Semis > -34.54,101,48,53,4.722079207920792,4.773645833333334,4.675377358490565,-0.0982684748427686,0.0024082567756907
rdt,34,Date_Recolte,continuous,,327.5096130371094,Date_Recolte <= 327.5,Date_Recolte > 327.5,96,54,42,4.433958333333335,4.392777777777777,4.486904761904762,0.0941269841269853,0.00218036334314
rdt,30,Date_Semis,continuous,,62.9122200012207,Date_Semis <= 62.91,Date_Semis > 62.91,317,221,96,4.502018927444797,4.531583710407243,4.433958333333335,-0.0976253770739079,0.0020121966932022
rdt,31,has_prepa,categorical,0.0,0.5,has_prepa != 0.0,has_prepa == 0.0,221,62,159,4.531583710407243,4.599596774193549,4.505062893081763,-0.0945338811117864,0.0018037620404558
