sortie,leaf_id,n,mean,std,min,max,rules
dCorg,21,302,-180.13144370860925,5.891851947441901,-199.15,-166.68800000000002,Date_Recolte <= 352.6 ET Date_Semis > 64.98 ET Date_Recolte <= 337 ET Date_Semis <= 85.43 ET Date_Recolte > 331.7
dCorg,30,560,-176.89759642857143,6.368387735405771,-192.246,-161.2,Date_Recolte <= 352.6 ET Date_Semis > 64.98 ET Date_Recolte > 337 ET Date_Semis > 84.5 ET Date_Recolte <= 346.4
dCorg,20,462,-168.6274502164502,5.363075638517293,-183.002,-155.152,Date_Recolte <= 352.6 ET Date_Semis > 64.98 ET Date_Recolte <= 337 ET Date_Semis <= 85.43 ET Date_Recolte <= 331.7
dCorg,24,472,-161.9225720338983,5.752003498006983,-176.674,-148.80599999999998,Date_Recolte <= 352.6 ET Date_Semis > 64.98 ET Date_Recolte <= 337 ET Date_Semis > 85.43 ET Date_Recolte > 328.5
dCorg,23,317,-151.82470031545742,5.213408326749783,-163.86,-139.07,Date_Recolte <= 352.6 ET Date_Semis > 64.98 ET Date_Recolte <= 337 ET Date_Semis > 85.43 ET Date_Recolte <= 328.5
rdt,42,387,4.135891472868217,0.04265075189189764,4.06,4.34,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis > 70.48 ET Date_Semis > 81.26 ET Date_Recolte <= 330.5
rdt,43,71,4.209647887323944,0.044660016822832764,4.125,4.33,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis > 70.48 ET Date_Semis > 81.26 ET Date_Recolte > 330.5
rdt,12,92,4.245652173913044,0.07484495839680849,4.08,4.45,Delta_PREPA_Semis <= -24.56 ET Date_Recolte <= 335.1 ET Date_Semis > 77.01 ET Date_Semis > 96.35
rdt,40,117,4.270213675213675,0.06516025722571392,4.13,4.404999999999999,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis > 70.48 ET Date_Semis <= 81.26 ET has_prepa == 0.0
rdt,48,301,4.29343853820598,0.06856544593687634,4.16,4.449999999999999,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa != 1.0 ET Date_Recolte <= 339.9 ET Date_Semis > 77.64
rdt,10,81,4.344135802469136,0.07776483027153402,4.195,4.47,Delta_PREPA_Semis <= -24.56 ET Date_Recolte <= 335.1 ET Date_Semis > 77.01 ET Date_Semis <= 96.35 ET Date_Recolte <= 328.9
rdt,39,60,4.351583333333334,0.07174278246735476,4.21,4.51,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis > 70.48 ET Date_Semis <= 81.26 ET has_prepa != 0.0
rdt,57,189,4.354973544973545,0.07898373343589614,4.1899999999999995,4.575,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa == 1.0 ET Date_Semis > 79.16 ET Date_Recolte <= 341.4
rdt,35,76,4.388618421052631,0.06371602982091995,4.255,4.545,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis <= 70.48 ET Date_Semis > 62.91 ET Date_Recolte <= 327.5
rdt,51,1030,4.429621359223301,0.03177304004895427,4.32,4.49,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa != 1.0 ET Date_Recolte > 339.9 ET Date_Recolte > 371.1
rdt,11,73,4.451849315068493,0.07520115085423965,4.3100000000000005,4.605,Delta_PREPA_Semis <= -24.56 ET Date_Recolte <= 335.1 ET Date_Semis > 77.01 ET Date_Semis <= 96.35 ET Date_Recolte > 328.9
rdt,50,2569,4.470360062281043,0.03457627321090273,4.3149999999999995,4.575,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa != 1.0 ET Date_Recolte > 339.9 ET Date_Recolte <= 371.1
rdt,26,44,4.483295454545455,0.0645732249017128,4.34,4.605,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis > -33.37 ET Date_Semis > 84.81 ET Date_Recolte <= 342.7
rdt,36,60,4.486,0.058373432545282565,4.34,4.615,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis <= 70.48 ET Date_Semis > 62.91 ET Date_Recolte > 327.5
rdt,47,342,4.494546783625731,0.0468166934993396,4.35,4.58,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa != 1.0 ET Date_Recolte <= 339.9 ET Date_Semis <= 77.64
rdt,55,262,4.498339694656488,0.04531722022530228,4.390000000000001,4.605,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa == 1.0 ET Date_Semis <= 79.16 ET Date_Recolte > 372.4
rdt,33,220,4.504204545454545,0.040916207696997775,4.37,4.57,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis <= 70.48 ET Date_Semis <= 62.91 ET has_prepa == 0.0
rdt,58,810,4.5152777777777775,0.036379107072559924,4.375,4.615,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa == 1.0 ET Date_Semis > 79.16 ET Date_Recolte > 341.4
rdt,54,973,4.575313463514902,0.046911059722719965,4.404999999999999,4.715,Delta_PREPA_Semis > -24.56 ET Date_Recolte > 332 ET has_prepa == 1.0 ET Date_Semis <= 79.16 ET Date_Recolte <= 372.4
rdt,7,90,4.577500000000001,0.07775375275455045,4.42,4.75,Delta_PREPA_Semis <= -24.56 ET Date_Recolte <= 335.1 ET Date_Semis <= 77.01 ET Date_Semis > 64.83
rdt,27,247,4.589271255060728,0.032285491336782324,4.49,4.6899999999999995,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis > -33.37 ET Date_Semis > 84.81 ET Date_Recolte > 342.7
rdt,24,198,4.596691919191919,0.038890592801868636,4.485,4.6899999999999995,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis > -33.37 ET Date_Semis <= 84.81 ET Date_Recolte > 368.5
rdt,32,75,4.6011999999999995,0.03438494327935289,4.505,4.705,Delta_PREPA_Semis > -24.56 ET Date_Recolte <= 332 ET Date_Semis <= 70.48 ET Date_Semis <= 62.91 ET has_prepa != 0.0
rdt,20,193,4.60580310880829,0.058334100506921664,4.41,4.715,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis <= -33.37 ET Date_Semis > 56.77 ET Date_Semis > 94.92
rdt,23,382,4.657290575916231,0.03572535753209548,4.574999999999999,4.785,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis > -33.37 ET Date_Semis <= 84.81 ET Date_Recolte <= 368.5
rdt,6,72,4.673541666666667,0.04877685248176824,4.535,4.775,Delta_PREPA_Semis <= -24.56 ET Date_Recolte <= 335.1 ET Date_Semis <= 77.01 ET Date_Semis <= 64.83 ET Delta_PREPA_Semis > -34.54
rdt,19,689,4.685631349782294,0.043213914285281665,4.48,4.82,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis <= -33.37 ET Date_Semis > 56.77 ET Date_Semis <= 94.92
rdt,17,61,4.705901639344263,0.06745064984071261,4.55,4.855,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis <= -33.37 ET Date_Semis <= 56.77 ET Date_Recolte > 368.6
rdt,16,170,4.78164705882353,0.04477351443485964,4.655,4.895,Delta_PREPA_Semis <= -24.56 ET Date_Recolte > 335.1 ET Delta_PREPA_Semis <= -33.37 ET Date_Semis <= 56.77 ET Date_Recolte <= 368.6
rdt,5,66,4.784242424242424,0.048534226022170036,4.654999999999999,4.890000000000001,Delta_PREPA_Semis <= -24.56 ET Date_Recolte <= 335.1 ET Date_Semis <= 77.01 ET Date_Semis <= 64.83 ET Delta_PREPA_Semis <= -34.54
