Trait;nom_MAELIA;plant_sem;annee_deb;id_operation;ordre_op;DATE;PROF;TYPE;DOSE;TEMPS
beauce_5_sa_001;BTH;ble;2023;SEMIS;;19/09/2023;;;;
beauce_5_sa_001;BTH;ble;2023;RECOLTE;;13/08/2024;;;;
beauce_5_sa_001;BTH;ble;2024;SEMIS;;19/09/2024;;;;
beauce_5_sa_001;BTH;ble;2024;RECOLTE;;14/08/2025;;;;
beauce_5_sa_001;BTH;ble;2025;SEMIS;;19/09/2025;;;;
beauce_5_sa_001;BTH;ble;2025;RECOLTE;;14/08/2026;;;;
beauce_5_sa_001;BTH;ble;2026;SEMIS;;19/09/2026;;;;
beauce_5_sa_001;BTH;ble;2026;RECOLTE;;14/08/2027;;;;
beauce_5_sa_001;BTH;ble;2027;SEMIS;;19/09/2027;;;;
beauce_5_sa_001;BTH;ble;2027;RECOLTE;;13/08/2028;;;;
beauce_5_sa_001;BTH;ble;2028;SEMIS;;19/09/2028;;;;
beauce_5_sa_001;BTH;ble;2028;RECOLTE;;14/08/2029;;;;
beauce_5_sa_001;BTH;ble;2029;SEMIS;;19/09/2029;;;;
beauce_5_sa_001;BTH;ble;2029;RECOLTE;;14/08/2030;;;;
beauce_5_sa_001;BTH;ble;2030;SEMIS;;19/09/2030;;;;
beauce_5_sa_001;BTH;ble;2030;RECOLTE;;14/08/2031;;;;
beauce_5_sa_002;BTH;ble;2019;PREPA;;11/09/2019;;Roulage;;
beauce_5_sa_002;BTH;ble;2019;PREPA;2;11/09/2019;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2019;SEMIS;;23/09/2019;;;;
beauce_5_sa_002;BTH;ble;2019;FERTI_Min;1;30/01/2020;;urea;61.0;
beauce_5_sa_002;BTH;ble;2019;FERTI_Min;1;30/01/2020;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2019;FERTI_Min;2;09/04/2020;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2019;FERTI_Min;3;21/04/2020;;AN;97.2;
beauce_5_sa_002;BTH;ble;2019;FERTI_Min;3;21/04/2020;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2019;RECOLTE;;15/08/2020;;;;
beauce_5_sa_002;BTH;ble;2020;PREPA;;11/09/2020;;Roulage;;
beauce_5_sa_002;BTH;ble;2020;PREPA;2;11/09/2020;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2020;SEMIS;;23/09/2020;;;;
beauce_5_sa_002;BTH;ble;2020;FERTI_Min;1;30/01/2021;;urea;61.0;
beauce_5_sa_002;BTH;ble;2020;FERTI_Min;1;30/01/2021;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2020;FERTI_Min;2;10/04/2021;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2020;FERTI_Min;3;22/04/2021;;AN;97.2;
beauce_5_sa_002;BTH;ble;2020;FERTI_Min;3;22/04/2021;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2020;RECOLTE;;16/08/2021;;;;
beauce_5_sa_002;BTH;ble;2021;PREPA;;11/09/2021;;Roulage;;
beauce_5_sa_002;BTH;ble;2021;PREPA;2;11/09/2021;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2021;SEMIS;;23/09/2021;;;;
beauce_5_sa_002;BTH;ble;2021;FERTI_Min;1;30/01/2022;;urea;61.0;
beauce_5_sa_002;BTH;ble;2021;FERTI_Min;1;30/01/2022;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2021;FERTI_Min;2;10/04/2022;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2021;FERTI_Min;3;22/04/2022;;AN;97.2;
beauce_5_sa_002;BTH;ble;2021;FERTI_Min;3;22/04/2022;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2021;RECOLTE;;16/08/2022;;;;
beauce_5_sa_002;BTH;ble;2022;PREPA;;11/09/2022;;Roulage;;
beauce_5_sa_002;BTH;ble;2022;PREPA;2;11/09/2022;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2022;SEMIS;;23/09/2022;;;;
beauce_5_sa_002;BTH;ble;2022;FERTI_Min;1;30/01/2023;;urea;61.0;
beauce_5_sa_002;BTH;ble;2022;FERTI_Min;1;30/01/2023;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2022;FERTI_Min;2;10/04/2023;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2022;FERTI_Min;3;22/04/2023;;AN;97.2;
beauce_5_sa_002;BTH;ble;2022;FERTI_Min;3;22/04/2023;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2022;RECOLTE;;16/08/2023;;;;
beauce_5_sa_002;BTH;ble;2023;PREPA;;11/09/2023;;Roulage;;
beauce_5_sa_002;BTH;ble;2023;PREPA;2;11/09/2023;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2023;SEMIS;;23/09/2023;;;;
beauce_5_sa_002;BTH;ble;2023;FERTI_Min;1;30/01/2024;;urea;61.0;
beauce_5_sa_002;BTH;ble;2023;FERTI_Min;1;30/01/2024;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2023;FERTI_Min;2;09/04/2024;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2023;FERTI_Min;3;21/04/2024;;AN;97.2;
beauce_5_sa_002;BTH;ble;2023;FERTI_Min;3;21/04/2024;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2023;RECOLTE;;15/08/2024;;;;
beauce_5_sa_002;BTH;ble;2024;PREPA;;11/09/2024;;Roulage;;
beauce_5_sa_002;BTH;ble;2024;PREPA;2;11/09/2024;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2024;SEMIS;;23/09/2024;;;;
beauce_5_sa_002;BTH;ble;2024;FERTI_Min;1;30/01/2025;;urea;61.0;
beauce_5_sa_002;BTH;ble;2024;FERTI_Min;1;30/01/2025;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2024;FERTI_Min;2;10/04/2025;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2024;FERTI_Min;3;22/04/2025;;AN;97.2;
beauce_5_sa_002;BTH;ble;2024;FERTI_Min;3;22/04/2025;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2024;RECOLTE;;16/08/2025;;;;
beauce_5_sa_002;BTH;ble;2025;PREPA;;11/09/2025;;Roulage;;
beauce_5_sa_002;BTH;ble;2025;PREPA;2;11/09/2025;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2025;SEMIS;;23/09/2025;;;;
beauce_5_sa_002;BTH;ble;2025;FERTI_Min;1;30/01/2026;;urea;61.0;
beauce_5_sa_002;BTH;ble;2025;FERTI_Min;1;30/01/2026;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2025;FERTI_Min;2;10/04/2026;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2025;FERTI_Min;3;22/04/2026;;AN;97.2;
beauce_5_sa_002;BTH;ble;2025;FERTI_Min;3;22/04/2026;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2025;RECOLTE;;16/08/2026;;;;
beauce_5_sa_002;BTH;ble;2026;PREPA;;11/09/2026;;Roulage;;
beauce_5_sa_002;BTH;ble;2026;PREPA;2;11/09/2026;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2026;SEMIS;;23/09/2026;;;;
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;1;30/01/2027;;urea;61.0;
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;1;30/01/2027;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;2;10/04/2027;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;3;22/04/2027;;AN;97.2;
beauce_5_sa_002;BTH;ble;2026;FERTI_Min;3;22/04/2027;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2026;RECOLTE;;16/08/2027;;;;
beauce_5_sa_002;BTH;ble;2027;PREPA;;11/09/2027;;Roulage;;
beauce_5_sa_002;BTH;ble;2027;PREPA;2;11/09/2027;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2027;SEMIS;;23/09/2027;;;;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;1;30/01/2028;;urea;61.0;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;1;30/01/2028;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;2;09/04/2028;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;3;21/04/2028;;AN;97.2;
beauce_5_sa_002;BTH;ble;2027;FERTI_Min;3;21/04/2028;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2027;RECOLTE;;15/08/2028;;;;
beauce_5_sa_002;BTH;ble;2028;PREPA;;11/09/2028;;Roulage;;
beauce_5_sa_002;BTH;ble;2028;PREPA;2;11/09/2028;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2028;SEMIS;;23/09/2028;;;;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;1;30/01/2029;;urea;61.0;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;1;30/01/2029;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;2;10/04/2029;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;3;22/04/2029;;AN;97.2;
beauce_5_sa_002;BTH;ble;2028;FERTI_Min;3;22/04/2029;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2028;RECOLTE;;16/08/2029;;;;
beauce_5_sa_002;BTH;ble;2029;PREPA;;11/09/2029;;Roulage;;
beauce_5_sa_002;BTH;ble;2029;PREPA;2;11/09/2029;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2029;SEMIS;;23/09/2029;;;;
beauce_5_sa_002;BTH;ble;2029;FERTI_Min;1;30/01/2030;;urea;61.0;
beauce_5_sa_002;BTH;ble;2029;FERTI_Min;1;30/01/2030;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2029;FERTI_Min;2;10/04/2030;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2029;FERTI_Min;3;22/04/2030;;AN;97.2;
beauce_5_sa_002;BTH;ble;2029;FERTI_Min;3;22/04/2030;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2029;RECOLTE;;16/08/2030;;;;
beauce_5_sa_002;BTH;ble;2030;PREPA;;11/09/2030;;Roulage;;
beauce_5_sa_002;BTH;ble;2030;PREPA;2;11/09/2030;10;Preparation du lit de semence;;
beauce_5_sa_002;BTH;ble;2030;SEMIS;;23/09/2030;;;;
beauce_5_sa_002;BTH;ble;2030;FERTI_Min;1;30/01/2031;;urea;61.0;
beauce_5_sa_002;BTH;ble;2030;FERTI_Min;1;30/01/2031;;N_solutions;15.2;
beauce_5_sa_002;BTH;ble;2030;FERTI_Min;2;10/04/2031;;mineral;16.5;
beauce_5_sa_002;BTH;ble;2030;FERTI_Min;3;22/04/2031;;AN;97.2;
beauce_5_sa_002;BTH;ble;2030;FERTI_Min;3;22/04/2031;;N_solutions;95.4;
beauce_5_sa_002;BTH;ble;2030;RECOLTE;;16/08/2031;;;;
beauce_5_sa_003;BTH;ble;2019;SEMIS;;24/09/2019;;;;
beauce_5_sa_003;BTH;ble;2019;FERTI_Min;1;02/04/2020;;AN;81.7;
beauce_5_sa_003;BTH;ble;2019;FERTI_Min;2;03/04/2020;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2019;RECOLTE;;07/08/2020;;;;
beauce_5_sa_003;BTH;ble;2020;SEMIS;;24/09/2020;;;;
beauce_5_sa_003;BTH;ble;2020;FERTI_Min;1;03/04/2021;;AN;81.7;
beauce_5_sa_003;BTH;ble;2020;FERTI_Min;2;04/04/2021;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2020;RECOLTE;;08/08/2021;;;;
beauce_5_sa_003;BTH;ble;2021;SEMIS;;24/09/2021;;;;
beauce_5_sa_003;BTH;ble;2021;FERTI_Min;1;03/04/2022;;AN;81.7;
beauce_5_sa_003;BTH;ble;2021;FERTI_Min;2;04/04/2022;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2021;RECOLTE;;08/08/2022;;;;
beauce_5_sa_003;BTH;ble;2022;SEMIS;;24/09/2022;;;;
beauce_5_sa_003;BTH;ble;2022;FERTI_Min;1;03/04/2023;;AN;81.7;
beauce_5_sa_003;BTH;ble;2022;FERTI_Min;2;04/04/2023;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2022;RECOLTE;;08/08/2023;;;;
beauce_5_sa_003;BTH;ble;2023;SEMIS;;24/09/2023;;;;
beauce_5_sa_003;BTH;ble;2023;FERTI_Min;1;02/04/2024;;AN;81.7;
beauce_5_sa_003;BTH;ble;2023;FERTI_Min;2;03/04/2024;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2023;RECOLTE;;07/08/2024;;;;
beauce_5_sa_003;BTH;ble;2024;SEMIS;;24/09/2024;;;;
beauce_5_sa_003;BTH;ble;2024;FERTI_Min;1;03/04/2025;;AN;81.7;
beauce_5_sa_003;BTH;ble;2024;FERTI_Min;2;04/04/2025;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2024;RECOLTE;;08/08/2025;;;;
beauce_5_sa_003;BTH;ble;2025;SEMIS;;24/09/2025;;;;
beauce_5_sa_003;BTH;ble;2025;FERTI_Min;1;03/04/2026;;AN;81.7;
beauce_5_sa_003;BTH;ble;2025;FERTI_Min;2;04/04/2026;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2025;RECOLTE;;08/08/2026;;;;
beauce_5_sa_003;BTH;ble;2026;SEMIS;;24/09/2026;;;;
beauce_5_sa_003;BTH;ble;2026;FERTI_Min;1;03/04/2027;;AN;81.7;
beauce_5_sa_003;BTH;ble;2026;FERTI_Min;2;04/04/2027;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2026;RECOLTE;;08/08/2027;;;;
beauce_5_sa_003;BTH;ble;2027;SEMIS;;24/09/2027;;;;
beauce_5_sa_003;BTH;ble;2027;FERTI_Min;1;02/04/2028;;AN;81.7;
beauce_5_sa_003;BTH;ble;2027;FERTI_Min;2;03/04/2028;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2027;RECOLTE;;07/08/2028;;;;
beauce_5_sa_003;BTH;ble;2028;SEMIS;;24/09/2028;;;;
beauce_5_sa_003;BTH;ble;2028;FERTI_Min;1;03/04/2029;;AN;81.7;
beauce_5_sa_003;BTH;ble;2028;FERTI_Min;2;04/04/2029;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2028;RECOLTE;;08/08/2029;;;;
beauce_5_sa_003;BTH;ble;2029;SEMIS;;24/09/2029;;;;
beauce_5_sa_003;BTH;ble;2029;FERTI_Min;1;03/04/2030;;AN;81.7;
beauce_5_sa_003;BTH;ble;2029;FERTI_Min;2;04/04/2030;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2029;RECOLTE;;08/08/2030;;;;
beauce_5_sa_003;BTH;ble;2030;SEMIS;;24/09/2030;;;;
beauce_5_sa_003;BTH;ble;2030;FERTI_Min;1;03/04/2031;;AN;81.7;
beauce_5_sa_003;BTH;ble;2030;FERTI_Min;2;04/04/2031;;mineral;15.6;
beauce_5_sa_003;BTH;ble;2030;RECOLTE;;08/08/2031;;;;
beauce_5_sa_004;BTH;ble;2019;PREPA;;08/10/2019;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2019;SEMIS;;04/11/2019;;;;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;1;21/04/2020;;AN;86.3;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;2;22/04/2020;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;3;23/04/2020;;AN;22.4;
beauce_5_sa_004;BTH;ble;2019;FERTI_Min;3;23/04/2020;;AN;41.1;
beauce_5_sa_004;BTH;ble;2019;RECOLTE;;14/08/2020;;;;
beauce_5_sa_004;BTH;ble;2020;PREPA;;08/10/2020;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2020;SEMIS;;04/11/2020;;;;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;1;22/04/2021;;AN;86.3;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;2;23/04/2021;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;3;24/04/2021;;AN;22.4;
beauce_5_sa_004;BTH;ble;2020;FERTI_Min;3;24/04/2021;;AN;41.1;
beauce_5_sa_004;BTH;ble;2020;RECOLTE;;15/08/2021;;;;
beauce_5_sa_004;BTH;ble;2021;PREPA;;08/10/2021;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2021;SEMIS;;04/11/2021;;;;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;1;22/04/2022;;AN;86.3;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;2;23/04/2022;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;3;24/04/2022;;AN;22.4;
beauce_5_sa_004;BTH;ble;2021;FERTI_Min;3;24/04/2022;;AN;41.1;
beauce_5_sa_004;BTH;ble;2021;RECOLTE;;15/08/2022;;;;
beauce_5_sa_004;BTH;ble;2022;PREPA;;08/10/2022;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2022;SEMIS;;04/11/2022;;;;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;1;22/04/2023;;AN;86.3;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;2;23/04/2023;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;3;24/04/2023;;AN;22.4;
beauce_5_sa_004;BTH;ble;2022;FERTI_Min;3;24/04/2023;;AN;41.1;
beauce_5_sa_004;BTH;ble;2022;RECOLTE;;15/08/2023;;;;
beauce_5_sa_004;BTH;ble;2023;PREPA;;08/10/2023;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2023;SEMIS;;04/11/2023;;;;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;1;21/04/2024;;AN;86.3;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;2;22/04/2024;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;3;23/04/2024;;AN;22.4;
beauce_5_sa_004;BTH;ble;2023;FERTI_Min;3;23/04/2024;;AN;41.1;
beauce_5_sa_004;BTH;ble;2023;RECOLTE;;14/08/2024;;;;
beauce_5_sa_004;BTH;ble;2024;PREPA;;08/10/2024;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2024;SEMIS;;04/11/2024;;;;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;1;22/04/2025;;AN;86.3;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;2;23/04/2025;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;3;24/04/2025;;AN;22.4;
beauce_5_sa_004;BTH;ble;2024;FERTI_Min;3;24/04/2025;;AN;41.1;
beauce_5_sa_004;BTH;ble;2024;RECOLTE;;15/08/2025;;;;
beauce_5_sa_004;BTH;ble;2025;PREPA;;08/10/2025;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2025;SEMIS;;04/11/2025;;;;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;1;22/04/2026;;AN;86.3;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;2;23/04/2026;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;3;24/04/2026;;AN;22.4;
beauce_5_sa_004;BTH;ble;2025;FERTI_Min;3;24/04/2026;;AN;41.1;
beauce_5_sa_004;BTH;ble;2025;RECOLTE;;15/08/2026;;;;
beauce_5_sa_004;BTH;ble;2026;PREPA;;08/10/2026;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2026;SEMIS;;04/11/2026;;;;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;1;22/04/2027;;AN;86.3;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;2;23/04/2027;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;3;24/04/2027;;AN;22.4;
beauce_5_sa_004;BTH;ble;2026;FERTI_Min;3;24/04/2027;;AN;41.1;
beauce_5_sa_004;BTH;ble;2026;RECOLTE;;15/08/2027;;;;
beauce_5_sa_004;BTH;ble;2027;PREPA;;08/10/2027;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2027;SEMIS;;04/11/2027;;;;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;1;21/04/2028;;AN;86.3;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;2;22/04/2028;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;3;23/04/2028;;AN;22.4;
beauce_5_sa_004;BTH;ble;2027;FERTI_Min;3;23/04/2028;;AN;41.1;
beauce_5_sa_004;BTH;ble;2027;RECOLTE;;14/08/2028;;;;
beauce_5_sa_004;BTH;ble;2028;PREPA;;08/10/2028;10;Preparation du lit de semence;;
beauce_5_sa_004;BTH;ble;2028;SEMIS;;04/11/2028;;;;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;1;22/04/2029;;AN;86.3;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;2;23/04/2029;;N_solutions;96.4;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;3;24/04/2029;;AN;22.4;
beauce_5_sa_004;BTH;ble;2028;FERTI_Min;3;24/04/2029;;AN;41.1;
